Date,Location,Check_Ave,Sales,Item_Count
2/9/2020,Dean's Den,6.79,"1,160.30",358
2/9/2020,ETC,7.95,"10,587.52",3185
2/10/2020,Cellar,17.8,"3,008.36",780
2/10/2020,ETC,7.44,"11,523.73",3425
2/10/2020,Passport,7.3,"5,554.72",1822
2/10/2020,Dean's Den,7.13,"1,261.19",400
2/10/2020,8:15,308.58,"4,153.04",1996
2/10/2020,Post Office,13.02,637.24,61
2/10/2020,Tylers,8.52,"6,245.14",1435
2/10/2020,Lou's,6.19,"4,534.62",1465
2/11/2020,Post Office,11.16,398.01,38
2/11/2020,Tylers,8.27,"6,211.49",1431
2/11/2020,Lou's,6.09,"4,197.37",1352
2/11/2020,8:15,4.33,"5,043.50",1889
2/11/2020,ETC,7.52,"11,723.76",3363
2/11/2020,Cellar,15.01,"2,342.85",650
2/11/2020,Dean's Den,6.59,"1,317.52",415
2/11/2020,Passport,7.6,"5,932.91",1940
2/12/2020,Concessions,6.13,239,72
2/12/2020,Cellar,16.22,"6,014.73",1376
2/12/2020,ETC,7.29,"11,419.03",3315
2/12/2020,Dean's Den,6.57,952.03,290
2/12/2020,Post Office,16.49,657.93,63
2/12/2020,Lou's,6.03,"3,936.81",1257
2/12/2020,Passport,7.75,"5,856.91",1859
2/12/2020,Tylers,8.22,"6,351.21",1479
2/12/2020,Concessions,6.32,259,83
2/12/2020,8:15,4.27,"4,593.48",1746
2/13/2020,Post Office,10.29,236.45,28
2/13/2020,Passport,7.9,"5,660.70",1826
2/13/2020,ETC,7.32,"10,855.26",3222
2/13/2020,Cellar,17.33,"3,919.01",861
2/13/2020,Lou's,5.72,"3,387.79",1091
2/13/2020,8:15,4.4,"3,929.84",1486
2/13/2020,Dean's Den,6.31,940.78,303
2/13/2020,Tylers,7.62,"5,702.61",1328
2/14/2020,8:15,4.69,"2,034.54",736
2/14/2020,Passport,7.78,"3,858.68",1273
2/14/2020,ETC,7.84,"8,902.00",2621
2/14/2020,Post Office,14.44,618.92,48
2/14/2020,Lou's,5.91,"1,008.09",330
2/14/2020,Cellar,16.5,"3,327.38",894
2/14/2020,Concessions,6.11,"1,057.00",348
2/14/2020,Tylers,8.66,"4,582.46",1086
2/15/2020,8:15,4.51,"1,175.39",432
2/15/2020,Cellar,16.29,"4,621.23",1114
2/15/2020,ETC,7.79,"7,413.77",2110
2/15/2020,Passport,9.17,"1,629.19",544
2/15/2020,Concessions,9.41,"12,276.00",2620
2/15/2020,Concessions,12.9,"20,634.00",3875
2/16/2020,Dean's Den,6.4,908.23,271
2/16/2020,Concessions,7.34,763,238
2/16/2020,Concessions,7.32,549,173
2/16/2020,Tylers,9.1,"3,535.44",752
2/16/2020,Cellar,15.79,"2,938.48",770
2/16/2020,8:15,4.35,"3,987.79",1518
2/16/2020,ETC,7.82,"10,290.49",2982
2/17/2020,Tylers,8.25,"6,234.82",1462
2/17/2020,8:15,4.18,"5,365.91",2029
2/17/2020,ETC,7.35,"12,343.09",3659
2/17/2020,Passport,7.72,"6,044.34",1899
2/17/2020,Lou's,6.13,"4,745.63",1535
2/17/2020,Cellar,17.01,"2,760.57",736
2/17/2020,Dean's Den,6.58,"1,019.79",324
2/17/2020,Post Office,7.73,152.44,19
2/18/2020,Lou's,6.12,"4,637.77",1474
2/18/2020,Concessions,5.15,201,66
2/18/2020,Dean's Den,6.95,"1,181.19",361
2/18/2020,Post Office,12.44,421.93,42
2/18/2020,ETC,7.64,"12,171.11",3639
2/18/2020,8:15,4.3,"5,225.71",1992
2/18/2020,Passport,7.53,"5,713.27",1880
2/18/2020,Concessions,7.25,"1,567.00",458
2/18/2020,Tylers,8.03,"6,209.25",1445
2/18/2020,Cellar,15.67,"2,342.33",594
2/19/2020,Cellar,18.19,"5,999.61",1335
2/19/2020,ETC,7.5,"11,311.17",3357
2/19/2020,Passport,7.27,"5,365.71",1757
2/19/2020,Concessions,8.16,"7,217.00",1637
2/19/2020,Tylers,7.96,"5,887.36",1391
2/19/2020,Concessions,5.68,386,116
2/19/2020,Dean's Den,6.47,971.14,317
2/19/2020,Lou's,6.12,"4,060.64",1280
2/19/2020,Post Office,8.87,245,38
2/19/2020,Concessions,8.41,"6,155.00",1427
2/19/2020,8:15,4.31,"4,801.12",1802
2/20/2020,Lou's,5.74,"3,423.46",1086
2/20/2020,8:15,4.37,"3,642.32",1369
2/20/2020,ETC,7.29,"11,467.27",3389
2/20/2020,Passport,7.65,"5,611.27",1799
2/20/2020,Tylers,7.91,"5,885.73",1381
2/20/2020,Post Office,21.28,572.65,30
2/20/2020,Cellar,15.93,"3,607.35",822
2/20/2020,Dean's Den,5.91,968.91,305
2/21/2020,Cellar,16.55,"3,581.22",914
2/21/2020,Passport,7.78,"3,495.55",1247
2/21/2020,ETC,7.37,"8,555.70",2555
2/21/2020,Post Office,15.9,489.73,38
2/21/2020,8:15,4.35,"1,689.57",650
2/21/2020,Lou's,5.96,955.57,301
2/21/2020,Tylers,8.1,"4,595.27",1089
2/22/2020,Concessions,6.26,269,89
2/22/2020,8:15,4.34,"1,099.88",431
2/22/2020,Cellar,15.82,"4,057.56",983
2/22/2020,Concessions,6.32,430,134
2/22/2020,ETC,7.59,"8,334.96",2451
2/22/2020,Passport,9.51,"1,637.35",504
2/23/2020,ETC,7.85,"10,963.90",3197
2/23/2020,Cellar,15.74,"2,665.84",720
2/23/2020,Concessions,6.21,385,120
2/23/2020,Dean's Den,7.29,"1,072.32",336
2/23/2020,8:15,4.15,"3,920.12",1507
2/23/2020,Tylers,9.12,"3,401.39",749
2/24/2020,Post Office,13.78,451,39
2/24/2020,Lou's,6.36,"4,758.44",1537
2/24/2020,ETC,7.66,"13,293.90",3768
2/24/2020,Dean's Den,7.14,"1,149.02",334
2/24/2020,Tylers,7.99,"6,214.46",1448
2/24/2020,8:15,4.2,"5,062.13",1910
2/24/2020,Cellar,16.68,"2,254.68",628
2/24/2020,Passport,7.21,"5,348.05",1795
2/25/2020,Dean's Den,6.91,"1,242.48",376
2/25/2020,Post Office,8.27,272.87,35
2/25/2020,Lou's,6.18,"4,138.09",1297
2/25/2020,Passport,7.44,"5,349.60",1794
2/25/2020,ETC,7.23,"11,939.41",3523
2/25/2020,Cellar,15.95,"3,382.22",848
2/25/2020,Tylers,8.07,"6,189.02",1455
2/25/2020,8:15,4.26,"4,864.37",1847
2/25/2020,Concessions,5.67,34,11
2/26/2020,Tylers,8.02,"6,238.00",1438
2/26/2020,8:15,4.27,"4,829.55",1804
2/26/2020,Concessions,7.7,839,268
2/26/2020,Cellar,16.35,"6,197.65",1293
2/26/2020,Passport,7.45,"5,359.26",1794
2/26/2020,ETC,7.27,"11,762.11",3459
2/26/2020,Dean's Den,6.24,"1,134.51",357
2/26/2020,Lou's,5.81,"3,828.30",1210
2/26/2020,Post Office,6.83,197.13,30
2/26/2020,Concessions,6.95,674,213
2/27/2020,Dean's Den,5.8,"1,025.90",331
2/27/2020,Lou's,6.29,"3,811.75",1228
2/27/2020,8:15,4.18,"3,885.61",1528
2/27/2020,Post Office,11.01,383.5,42
2/27/2020,Passport,7.2,"5,278.75",1798
2/27/2020,ETC,7.61,"11,270.85",3252
2/27/2020,Cellar,17.95,"4,610.83",950
2/27/2020,Tylers,8.18,"5,795.83",1352
2/28/2020,8:15,4.34,"2,141.56",825
2/28/2020,Tylers,8.29,"5,322.24",1230
2/28/2020,ETC,8.09,"10,718.96",3168
2/28/2020,Passport,7.69,"3,518.93",1186
2/28/2020,Cellar,15.77,"3,225.24",738
2/28/2020,Lou's,7.56,"1,089.22",343
2/28/2020,Concessions,5.18,176,62
2/28/2020,Post Office,9.57,315.12,35
2/29/2020,Dean's Den,5.15,15.45,5
2/29/2020,Concessions,4.81,125,47
2/29/2020,Concessions,9.19,"12,357.00",2727
2/29/2020,Concessions,9.7,"11,985.00",2794
2/29/2020,Concessions,5.1,306,102
2/29/2020,Passport,8.93,"1,448.39",456
2/29/2020,Cellar,14.57,"4,499.85",1067
2/29/2020,8:15,4.42,"1,504.31",590
2/29/2020,ETC,7.76,"7,942.55",2317
3/1/2020,ETC,7.96,"12,363.00",3540
3/1/2020,Tylers,9.52,"4,065.66",858
3/1/2020,8:15,4.24,"4,458.95",1678
3/1/2020,Concessions,8.01,689,214
3/1/2020,Dean's Den,7.24,"1,150.91",368
3/1/2020,Cellar,16.62,"2,500.23",689
3/2/2020,Lou's,6.12,"4,281.60",1362
3/2/2020,8:15,4.2,"5,934.44",2240
3/2/2020,Post Office,7.99,333.89,46
3/2/2020,Cellar,14.95,"2,230.24",647
3/2/2020,ETC,7.13,"12,077.26",3566
3/2/2020,Passport,7.73,"5,834.81",1784
3/2/2020,Tylers,8.09,"6,271.24",1418
3/2/2020,Dean's Den,6.44,"1,223.85",409
3/3/2020,Cellar,16.96,"2,915.03",735
3/3/2020,ETC,6.81,"11,903.07",3472
3/3/2020,Concessions,7.79,"8,406.00",2041
3/3/2020,Dean's Den,6.15,"1,021.19",330
3/3/2020,Passport,7.27,"5,194.79",1734
3/3/2020,Post Office,12.28,318.5,28
3/3/2020,Tylers,7.89,"5,809.27",1377
3/3/2020,Concessions,7.82,"7,236.00",1859
3/3/2020,Lou's,5.95,"4,118.05",1280
3/3/2020,8:15,4.31,"5,709.95",2173
3/4/2020,Tylers,8.08,"6,130.50",1425
3/4/2020,8:15,4.14,"5,124.78",1970
3/4/2020,ETC,7.28,"11,803.40",3416
3/4/2020,Passport,7.42,"5,598.12",1846
3/4/2020,Post Office,12.56,312.49,27
3/4/2020,Lou's,5.86,"4,030.54",1300
3/4/2020,Cellar,16.37,"5,275.90",1130
3/4/2020,Dean's Den,6.07,"1,286.66",420
3/5/2020,Passport,7.36,"5,648.85",1927
3/5/2020,Cellar,17.04,"2,835.40",627
3/5/2020,ETC,8.1,"12,140.15",3774
3/5/2020,Dean's Den,6.45,"1,064.22",340
3/5/2020,Post Office,8.28,229.05,30
3/5/2020,Tylers,7.81,"5,428.09",1284
3/5/2020,Lou's,5.94,"3,188.87",1044
3/5/2020,8:15,4.56,"3,879.66",1461
3/6/2020,Post Office,13.27,330.93,27
3/6/2020,Lou's,6.79,598.63,177
3/6/2020,Tylers,8.17,"1,841.36",447
3/6/2020,Passport,8.25,"2,664.73",905
3/6/2020,8:15,4.54,"1,163.21",439
3/6/2020,ETC,10.8,"11,313.93",3446
3/7/2020,Tylers,8.91,"3,040.73",693
3/8/2020,Tylers,8.72,"1,974.42",475
3/9/2020,Post Office,10.39,144.57,16
3/9/2020,ETC,10.17,"1,796.55",575
3/9/2020,8:15,5.31,469.65,159
3/10/2020,8:15,5.14,402.7,144
3/10/2020,Cellar,0,0,
3/10/2020,ETC,9.54,"1,627.43",461
3/10/2020,Post Office,8.95,170.04,21
3/11/2020,Post Office,27.23,408.45,15
3/11/2020,8:15,4.94,458.99,168
3/11/2020,Passport,0,0,
3/11/2020,ETC,11.69,"2,167.29",693
3/12/2020,8:15,5.55,454.2,160
3/12/2020,ETC,30.4,"10,571.36",2645
3/12/2020,Post Office,28.87,836.92,34
3/13/2020,Post Office,12.38,370.55,32
3/13/2020,ETC,46.79,"20,482.93",4981
3/13/2020,8:15,5.82,534.29,194
3/14/2020,ETC,53.97,"20,776.42",5092
3/14/2020,Post Office,18.54,129.5,9
3/15/2020,Post Office,42.44,508.4,14
3/15/2020,ETC,43.95,"18,014.79",4865
3/16/2020,Post Office,31.21,249.03,21
3/16/2020,ETC,27.92,"6,446.25",1802
3/17/2020,Post Office,10.24,184.23,19
3/17/2020,ETC,39.18,"9,557.67",2567
3/18/2020,Post Office,14.46,448.04,33
3/18/2020,ETC,31.31,"6,009.02",1618
3/19/2020,Post Office,93.24,372.93,23
3/19/2020,ETC,46.42,"9,280.95",2429
3/20/2020,Post Office,30.5,670.84,26
3/20/2020,ETC,34.05,"5,920.63",1677
3/21/2020,ETC,25.64,"3,124.46",942
3/22/2020,ETC,19.13,"2,008.27",621
3/23/2020,ETC,24.58,"2,899.74",810
3/23/2020,Post Office,7.03,41.3,12
3/24/2020,ETC,19.5,"2,182.72",597
3/24/2020,Post Office,5.85,11.69,2
3/25/2020,ETC,31.07,"2,574.14",708
3/25/2020,Post Office,26.55,79.65,3
3/26/2020,Post Office,43.37,86.73,11
3/26/2020,ETC,34.38,"2,714.74",683
3/27/2020,ETC,9.07,115.02,36
3/27/2020,Post Office,59.23,56.25,25
3/28/2020,ETC,10.6,165.98,50
3/29/2020,ETC,9.94,96.72,30
3/30/2020,Post Office,12.44,149.3,14
3/30/2020,ETC,15.07,293.91,89
3/31/2020,Post Office,11.57,104.07,9
3/31/2020,ETC,6.23,109.38,42
4/1/2020,ETC,6.05,64.76,22
4/1/2020,Post Office,10.77,64.6,6
4/2/2020,Post Office,7.87,70.8,9
4/2/2020,ETC,16.23,189.75,83
4/3/2020,ETC,5.93,75.16,25
4/3/2020,Post Office,22.65,67.95,3
4/4/2020,ETC,6.26,36.4,14
4/5/2020,ETC,11.15,119.81,28
4/6/2020,ETC,3.54,24.04,8
4/6/2020,Post Office,12.19,170.7,16
4/7/2020,ETC,8.56,174.75,61
4/7/2020,Post Office,24.37,487.4,17
4/8/2020,Post Office,13.86,166.35,14
4/8/2020,ETC,11.5,44.9,10
4/9/2020,Post Office,9.85,157.64,20
4/10/2020,Post Office,19.58,156.45,8
4/10/2020,ETC,5.91,57.58,25
4/11/2020,ETC,22.09,42.52,11
4/12/2020,ETC,24.78,47.39,11
4/13/2020,Post Office,17.08,221.99,17
4/13/2020,ETC,8.44,16.46,5
4/14/2020,ETC,8.44,24.78,8
4/14/2020,Post Office,9.2,73.57,8
4/15/2020,Post Office,5.48,32.55,6
4/15/2020,ETC,15.01,87.88,22
4/16/2020,ETC,26.53,25.88,8
4/16/2020,Post Office,12.48,74.89,7
4/17/2020,Post Office,11.08,110.8,11
4/17/2020,ETC,16.18,110.2,28
4/18/2020,ETC,10.12,39.09,12
4/19/2020,ETC,30.78,30.03,7
4/20/2020,ETC,15.8,122.89,40
4/20/2020,Post Office,8.9,89,11
4/21/2020,Post Office,33.19,497.8,19
4/21/2020,ETC,35.8,34.93,7
4/22/2020,Post Office,11.02,110.15,10
4/22/2020,ETC,3.8,25.82,9
4/23/2020,Post Office,9.33,46.65,8
4/23/2020,ETC,21.79,21.26,4
4/24/2020,Post Office,19.61,274.59,16
4/24/2020,ETC,2.78,5.42,3
4/25/2020,ETC,31.15,121.59,17
4/26/2020,ETC,1.58,1.54,2
4/27/2020,Post Office,7.35,66.15,10
4/27/2020,ETC,13.7,39.65,11
4/28/2020,Post Office,33.11,165.57,5
4/28/2020,ETC,7.83,7.64,2
4/29/2020,ETC,13.49,39.29,12
4/29/2020,Post Office,9.71,77.6,9
4/30/2020,Post Office,11.53,46.13,5
4/30/2020,ETC,19.1,36.74,10
5/1/2020,ETC,20.84,81.25,22
5/1/2020,Post Office,11.42,79.95,7
5/2/2020,ETC,4.23,16.51,5
5/3/2020,ETC,19.03,36.9,6
5/4/2020,Post Office,22,286.05,19
5/4/2020,ETC,7.92,38.65,11
5/5/2020,ETC,14.77,28.63,3
5/5/2020,Post Office,22.04,198.35,9
5/6/2020,ETC,7.68,7.29,1
5/6/2020,Post Office,14.02,266.13,24
5/7/2020,Post Office,63.81,638.05,13
5/7/2020,ETC,11.66,11.38,2
5/8/2020,ETC,9.89,9.53,3
5/8/2020,Post Office,14.82,44.45,3
5/10/2020,ETC,16.31,15.8,5
5/11/2020,Post Office,48.14,96.28,9
5/11/2020,ETC,9.47,8.99,1
5/12/2020,ETC,3.06,2.99,1
5/12/2020,Post Office,4.21,25.15,6
5/13/2020,Post Office,249.91,249.86,12
5/13/2020,ETC,1.32,1.29,1
5/14/2020,ETC,17.89,17.45,5
5/14/2020,Post Office,19.77,138.4,14
5/15/2020,Post Office,14.39,57.55,5
5/15/2020,ETC,10.41,10.16,4
5/16/2020,ETC,6.52,6.27,3
5/18/2020,Post Office,11.66,93.25,8
5/18/2020,ETC,8.91,16.98,3
5/19/2020,ETC,16.79,80.86,22
5/19/2020,Post Office,23.47,258.12,18
5/20/2020,Post Office,18.01,125.9,9
5/20/2020,ETC,2.45,2.39,1
5/21/2020,ETC,28.37,82.08,22
5/21/2020,Post Office,32.13,64.25,6
5/22/2020,Post Office,28.95,492.08,23
5/22/2020,ETC,11.47,33.37,13
5/25/2020,ETC,11.64,22.24,6
5/26/2020,Post Office,10.56,147.9,14
5/27/2020,Post Office,"1,242.89","1,242.74",16
5/27/2020,ETC,5.1,4.98,2
5/28/2020,Post Office,10.7,107,11
5/29/2020,Post Office,19.58,137.05,9
5/29/2020,ETC,15.08,14.48,2
6/1/2020,Post Office,10.99,98.94,10
6/2/2020,Post Office,5.67,17,3
6/3/2020,ETC,8.49,8.28,2
6/3/2020,Post Office,40.47,242.1,11
6/4/2020,Post Office,28.93,115.7,4
6/5/2020,ETC,24.15,23.56,4
6/5/2020,Post Office,170.96,"1,367.17",11
6/7/2020,ETC,24.31,47.11,15
6/8/2020,Post Office,14.31,143.1,15
6/8/2020,ETC,6.11,23.53,7
6/9/2020,Post Office,28.68,229.41,9
6/9/2020,ETC,3.83,3.68,2
6/10/2020,ETC,3.58,6.98,2
6/10/2020,Post Office,11.98,131.75,11
6/11/2020,Post Office,38.07,570.01,28
6/11/2020,ETC,6.33,6.18,2
6/12/2020,Post Office,27.22,325.39,13
6/12/2020,ETC,3.89,3.69,1
6/13/2020,ETC,15.45,15.38,2
6/15/2020,Post Office,33.66,302.93,9
6/15/2020,ETC,9.39,27.31,11
6/16/2020,ETC,11.52,11.24,6
6/16/2020,8:15,0,0,
6/16/2020,Post Office,26.9,134.5,5
6/17/2020,Post Office,19.4,229.4,44
6/17/2020,ETC,13.08,12.76,4
6/18/2020,Post Office,24.65,246.48,11
6/19/2020,Post Office,52.89,475.02,17
6/19/2020,ETC,6.34,6.08,2
6/20/2020,ETC,27.36,26.36,4
6/21/2020,ETC,13.28,12.68,2
6/22/2020,Post Office,35.61,461.81,25
6/22/2020,ETC,4.61,13.55,5
6/23/2020,ETC,21.98,42.39,11
6/23/2020,Post Office,16.66,133.31,9
6/24/2020,Post Office,10.81,129.66,12
6/24/2020,ETC,5.66,27.24,6
6/25/2020,ETC,18.81,54.26,14
6/25/2020,Post Office,198.06,197.85,14
6/26/2020,ETC,10.48,20.21,6
6/26/2020,Post Office,36.85,147.38,8
6/27/2020,ETC,3.46,3.38,2
6/28/2020,ETC,1.53,1.49,1
6/29/2020,ETC,4.4,4.29,1
6/29/2020,Post Office,27.35,82.04,7
6/30/2020,ETC,8.99,8.77,3
7/1/2020,Post Office,61.28,367.68,14
7/1/2020,ETC,9.36,18.15,7
7/2/2020,Post Office,4.83,14.48,3
7/3/2020,ETC,11.41,11.05,5
7/6/2020,ETC,3.82,3.78,2
7/7/2020,Post Office,27.63,221.01,10
7/7/2020,ETC,7.75,7.56,4
7/8/2020,ETC,19.12,36.81,11
7/8/2020,Post Office,18.21,72.84,4
7/9/2020,Post Office,8.63,86.26,9
7/9/2020,ETC,6.19,12.07,5
7/10/2020,ETC,1.42,1.39,1
7/10/2020,Post Office,56.64,396.45,7
7/13/2020,Post Office,8.53,93.86,12
7/13/2020,ETC,7.06,34.44,12
7/14/2020,Post Office,9.8,98,12
7/14/2020,ETC,8.47,8.26,4
7/15/2020,Post Office,24.38,365.7,18
7/16/2020,Post Office,9.99,9.99,1
7/17/2020,Post Office,39.58,196.49,10
7/18/2020,ETC,36.27,34.91,9
7/19/2020,ETC,15.65,45.11,15
7/20/2020,Post Office,5.53,11.05,2
7/20/2020,ETC,5.52,10.82,4
7/21/2020,Post Office,16.96,135.65,9
7/22/2020,Post Office,216.1,216.1,7
7/22/2020,ETC,8.18,15.96,4
7/23/2020,ETC,3.3,3.18,2
7/23/2020,Post Office,33.86,338.29,20
7/24/2020,Post Office,327.6,327.6,15
7/24/2020,ETC,8.25,24.14,6
7/27/2020,Post Office,23.57,117.85,5
7/27/2020,ETC,5.82,5.68,2
7/28/2020,ETC,12.53,12.22,4
7/28/2020,Post Office,239.55,239.55,11
7/29/2020,Post Office,71.84,71.84,7
7/29/2020,ETC,4.49,4.38,2
7/30/2020,Post Office,225.93,225.93,9
7/31/2020,ETC,7.16,6.99,1
8/3/2020,ETC,3.04,8.77,3
8/3/2020,Post Office,45.82,137.1,13
8/4/2020,Post Office,0,0,
8/4/2020,ETC,8.41,24.68,12
8/5/2020,Post Office,148.46,588.76,10
8/6/2020,Post Office,0,0,
8/6/2020,ETC,3.23,9.46,4
8/7/2020,ETC,5.36,10.46,4
8/7/2020,Post Office,327.3,327.3,4
8/8/2020,ETC,7.13,6.96,4
8/10/2020,ETC,11.85,22.74,6
8/10/2020,Post Office,145.77,145.77,6
8/11/2020,Post Office,25.25,25.25,3
8/11/2020,ETC,3.26,6.36,4
8/12/2020,ETC,9.55,36.51,9
8/12/2020,Post Office,121.6,121.6,8
8/13/2020,Post Office,7.64,38.1,5
8/13/2020,ETC,0,0,
8/14/2020,ETC,13.3,"1,448.33",321
8/14/2020,Post Office,101.7,203.3,14
8/15/2020,ETC,11.91,"1,223.93",264
8/16/2020,ETC,10.07,"1,206.39",313
8/17/2020,Post Office,72.94,145.88,17
8/17/2020,ETC,8.58,"1,489.54",377
8/18/2020,Post Office,18.54,164.99,18
8/18/2020,ETC,9.92,"1,554.43",406
8/19/2020,Post Office,66.42,263.09,21
8/19/2020,ETC,11.71,"3,108.55",819
8/20/2020,ETC,11.32,"5,237.03",1348
8/20/2020,Post Office,12.24,72.19,7
8/21/2020,ETC,11.34,"6,083.58",1530
8/21/2020,Post Office,7.35,117.44,18
8/22/2020,ETC,11.72,"7,235.08",1890
8/23/2020,ETC,12.71,"8,327.78",2148
8/24/2020,Post Office,112.52,223.77,22
8/24/2020,ETC,9.94,"6,818.85",1788
8/24/2020,Dean's Den,7.23,346.94,111
8/25/2020,Dean's Den,5.82,226.96,76
8/25/2020,ETC,9.96,"6,701.29",1778
8/25/2020,Post Office,33.39,300.53,14
8/26/2020,Post Office,19.59,116.84,18
8/26/2020,ETC,9.07,"6,209.84",1657
8/26/2020,Dean's Den,6.13,429,140
8/27/2020,ETC,9.44,"6,655.22",1776
8/27/2020,Dean's Den,6.07,321.45,110
8/27/2020,Post Office,16.6,114.56,16
8/28/2020,Post Office,23.46,234.15,18
8/28/2020,ETC,9.36,"6,390.66",1755
8/29/2020,ETC,9.75,"6,221.90",1702
8/30/2020,ETC,10.22,"7,491.00",2068
8/30/2020,Dean's Den,5.23,214.26,76
8/31/2020,Dean's Den,7.23,325.23,92
8/31/2020,Post Office,37.19,111.45,9
8/31/2020,ETC,9.34,"6,689.82",1839
9/1/2020,Dean's Den,5.85,415.2,131
9/1/2020,Post Office,63.76,634.91,26
9/1/2020,ETC,9.55,"6,830.55",1866
9/2/2020,ETC,9.74,"6,943.83",1875
9/2/2020,Dean's Den,6.01,432.74,141
9/2/2020,Post Office,12.1,156.42,20
9/3/2020,ETC,9.6,"7,187.22",1922
9/3/2020,Dean's Den,6.06,417.85,136
9/3/2020,Post Office,12.64,151.45,15
9/4/2020,Post Office,18.32,183.08,24
9/4/2020,ETC,9.13,"6,581.97",1843
9/5/2020,ETC,9.54,"5,980.34",1615
9/6/2020,ETC,10.14,"7,387.94",2062
9/6/2020,Dean's Den,6.96,368.63,123
9/7/2020,ETC,10.16,"7,953.46",2197
9/7/2020,Dean's Den,6.21,540.08,160
9/8/2020,Post Office,25.19,425.32,40
9/8/2020,ETC,9.55,"7,585.35",2075
9/8/2020,Dean's Den,6.37,496.8,156
9/9/2020,Dean's Den,6.26,450.87,145
9/9/2020,Post Office,12.72,251.38,36
9/9/2020,ETC,10.3,"8,421.26",2195
9/10/2020,ETC,9.28,"7,248.65",1964
9/10/2020,Dean's Den,6.98,606.65,180
9/10/2020,Post Office,7.91,110.7,17
9/11/2020,Post Office,15.59,354.32,34
9/11/2020,ETC,9.48,"6,098.66",1716
9/12/2020,ETC,10.24,"6,576.26",1796
9/13/2020,Dean's Den,6.89,337.82,114
9/13/2020,ETC,10.13,"7,202.88",1991
9/14/2020,ETC,10.02,"8,946.40",2358
9/14/2020,Dean's Den,7.27,465.05,146
9/14/2020,Post Office,17.52,362.67,30
9/15/2020,ETC,9.41,"7,169.60",1924
9/15/2020,Post Office,8.24,156.3,28
9/15/2020,Dean's Den,6.62,357.56,119
9/16/2020,ETC,9.81,"8,436.64",2178
9/16/2020,Dean's Den,7.35,551.13,156
9/16/2020,Post Office,9,267.44,36
9/17/2020,Post Office,13.29,66.46,5
9/17/2020,Dean's Den,8.1,542.5,154
9/17/2020,ETC,10.59,"6,997.83",1716
9/18/2020,ETC,9.83,"6,596.33",1800
9/18/2020,Post Office,30.56,304.22,19
9/19/2020,ETC,9.43,"6,434.31",1737
9/20/2020,Dean's Den,7.54,437.31,143
9/20/2020,ETC,10.26,"7,843.93",2111
9/21/2020,Post Office,19.59,291.17,36
9/21/2020,ETC,10.25,"8,542.88",2235
9/21/2020,Dean's Den,6.58,454.23,158
9/22/2020,Dean's Den,6.84,512.43,161
9/22/2020,Post Office,8.74,87.11,14
9/22/2020,ETC,9.46,"7,789.66",2112
9/23/2020,ETC,9.42,"8,525.74",2300
9/23/2020,Dean's Den,6.59,441.18,150
9/23/2020,Post Office,11.32,178.26,27
9/24/2020,Dean's Den,6.1,463.75,157
9/24/2020,Post Office,7.58,151.22,22
9/24/2020,ETC,9.5,"7,419.91",1942
9/25/2020,ETC,9.69,"5,686.37",1532
9/25/2020,Post Office,10.95,240.43,28
9/26/2020,ETC,9.28,"5,544.81",1521
9/27/2020,ETC,9.88,"7,413.66",1989
9/27/2020,Dean's Den,7.95,452.43,132
9/28/2020,ETC,9.85,"8,328.49",2247
9/28/2020,Post Office,10.11,251.2,28
9/28/2020,Dean's Den,7.24,427.04,128
9/29/2020,ETC,9.55,"7,976.55",2074
9/29/2020,Dean's Den,6.66,439.58,129
9/29/2020,Post Office,12.77,413.64,34
9/30/2020,Post Office,11.35,177.63,17
9/30/2020,Dean's Den,6.4,402.49,128
9/30/2020,ETC,9.37,"8,067.80",2126
10/1/2020,ETC,9.41,"7,914.64",2115
10/1/2020,Dean's Den,7.11,497.6,160
10/1/2020,Post Office,12.48,173.29,24
10/2/2020,Post Office,9.54,112.88,11
10/2/2020,ETC,8.95,"6,165.93",1689
10/3/2020,ETC,9.41,"5,905.41",1604
10/4/2020,ETC,10.28,"7,240.48",1875
10/4/2020,Dean's Den,7.26,457.42,134
10/5/2020,Dean's Den,6.47,549.38,172
10/5/2020,Post Office,17.04,576.37,33
10/5/2020,ETC,9.63,"7,642.27",1984
10/6/2020,ETC,9.12,"8,408.62",2275
10/6/2020,Dean's Den,6.93,692.57,210
10/6/2020,Post Office,19.46,420.78,38
10/7/2020,Dean's Den,6.64,571.13,180
10/7/2020,Post Office,10.33,194.73,22
10/7/2020,ETC,9.19,"7,287.90",2027
10/8/2020,ETC,8.65,"6,778.63",1822
10/8/2020,Dean's Den,6.58,691.04,231
10/8/2020,Post Office,11,282.27,30
10/9/2020,Post Office,10.41,246.95,26
10/9/2020,ETC,8.69,"5,404.10",1514
10/10/2020,ETC,9.68,"5,506.54",1485
10/11/2020,ETC,10.03,"5,779.54",1526
10/11/2020,Dean's Den,7.34,469.47,139
10/12/2020,ETC,10.02,"8,670.16",2311
10/12/2020,Dean's Den,6.71,550.04,176
10/12/2020,Post Office,7.17,190.88,32
10/13/2020,Post Office,6.28,130.4,29
10/13/2020,Dean's Den,6.14,545.83,181
10/13/2020,ETC,9.15,"7,262.46",1912
10/14/2020,Dean's Den,6.87,418.14,134
10/14/2020,ETC,9.03,"7,358.39",1982
10/14/2020,Post Office,6.84,202.38,34
10/15/2020,ETC,9.01,"7,008.54",1825
